#Benchmark	Runtime	CPU Frequency(MHz)	CPU Voltage(V)	CPU Power(W)	CPU Temperature(C)
stress	600.0237666500	1100000	1.100000	0.126000	51
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	55
stress	600.0237666500	1100000	1.100000	0.126000	56
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.138000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.126000	57
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.127000	51
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.126000	51
stress	600.0237666500	1100000	1.100000	0.126000	51
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	57
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.126000	51
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.126000	55
stress	600.0237666500	1100000	1.100000	0.126000	51
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.126000	55
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.129000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.126000	56
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	59
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.128000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	55
stress	600.0237666500	1100000	1.100000	0.126000	57
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	55
stress	600.0237666500	1100000	1.100000	0.126000	57
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	59
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.126000	57
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	54
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	57
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	54
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	60
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	60
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.126000	55
stress	600.0237666500	1100000	1.100000	0.128000	58
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	54
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	60
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.128000	55
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.128000	52
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.130000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.128000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	60
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.128000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.130000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	54
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.128000	57
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.126000	56
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.126000	59
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.128000	55
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.128000	55
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.126000	54
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.128000	57
stress	600.0237666500	1100000	1.100000	0.128000	56
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.128000	55
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	54
stress	600.0237666500	1100000	1.100000	0.128000	60
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.128000	56
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	54
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.128000	60
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.128000	56
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.126000	55
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	54
stress	600.0237666500	1100000	1.100000	0.126000	59
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	59
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	55
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	59
stress	600.0237666500	1100000	1.100000	0.128000	53
stress	600.0237666500	1100000	1.100000	0.130000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.129000	59
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.126000	57
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.127000	57
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.127000	55
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	54
stress	600.0237666500	1100000	1.100000	0.126000	57
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	53
stress	600.0237666500	1100000	1.100000	0.127000	58
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.126000	53
stress	600.0237666500	1100000	1.100000	0.126000	55
stress	600.0237666500	1100000	1.100000	0.127000	56
stress	600.0237666500	1100000	1.100000	0.127000	52
stress	600.0237666500	1100000	1.100000	0.127000	52
