#Timestamp Benchmark Run(#) CPU(4) Frequency(MHz) CPU(4) Temperature(C) A15 Voltage(V) A15 Current(A) A15 Power(W) CPU cycles L1 Data Cache access L1 Instructions Cache access L2 Data Cache access Bus Access
1357002791828458405	bzip2e	1	200	54	0.900000	0.109000	0.099000		799890	50967	63662	5189	148
1357002792384345302	bzip2e	1	200	54	0.900000	0.109000	0.100000		740149	15465	19042	1004	36
1357002792918465660	bzip2e	1	200	54	0.900000	0.109000	0.099000		849940	68813	86133	6718	170
1357002793482961632	bzip2e	1	200	54	0.900000	0.109000	0.099000		930413	13016	15270	952	36
1357002794028480007	bzip2e	1	200	54	0.900000	0.109000	0.100000		383178	49827	61379	4726	136
1357002794558589221	bzip2e	1	200	54	0.900000	0.108000	0.099000		1268626	12785	15114	881	35
1357002795108525736	bzip2e	1	200	54	0.900000	0.109000	0.099000		340029	52496	64710	4819	127
1357002795647855813	bzip2e	1	200	54	0.900000	0.109000	0.100000		928374	12878	15152	900	37
1357002796198496491	bzip2e	1	200	54	0.900000	0.109000	0.100000		758585	15467	18790	1083	40
1357002796747865176	bzip2e	1	200	54	0.900000	0.109000	0.099000		807596	69544	85508	7442	187
1357002797303479409	bzip2e	1	200	54	0.900000	0.109000	0.100000		801521	12860	14693	910	37
1357002797837005561	bzip2e	1	200	54	0.900000	0.107000	0.098000		911612	49074	57208	6773	142
1357002798383516930	bzip2e	1	200	54	0.900000	0.109000	0.100000		397952	12655	14955	788	37
1357002798923223255	bzip2e	1	200	54	0.900000	0.109000	0.100000		1093984	52834	65710	4973	142
1357002799478549739	bzip2e	1	200	54	0.900000	0.108000	0.099000		388864	12793	15053	920	37
1357002800018595104	bzip2e	1	200	54	0.900000	0.108000	0.099000		1252481	50321	63221	5045	146
1357002800568517577	bzip2e	1	200	54	0.900000	0.109000	0.099000		239484	15421	18566	1085	42
1357002801112897417	bzip2e	1	200	54	0.900000	0.108000	0.099000		6041908	1004416	1232415	137065	6334
1357002801658824289	bzip2e	1	200	54	0.900000	0.140000	0.128000		44027031	9623362	11781172	1121156	32898
1357002802198798029	bzip2e	1	200	54	0.900000	0.109000	0.100000		777757	13049	16550	861	37
1357002802748768169	bzip2e	1	200	54	0.900000	0.109000	0.100000		696854	53248	68966	4932	183
1357002803293137550	bzip2e	1	200	54	0.900000	0.109000	0.099000		747099	12982	15483	909	37
1357002803843532105	bzip2e	1	200	54	0.900000	0.109000	0.099000		668638	50000	63223	4805	134
1357002804378884371	bzip2e	1	200	54	0.900000	0.108000	0.099000		1013985	15401	19088	1044	37
1357002804918854528	bzip2e	1	200	54	0.900000	0.109000	0.099000		389588	70207	88603	7080	253
1357002805462511413	bzip2e	1	200	54	0.900000	0.108000	0.099000		1131636	12948	15538	865	37
1357002806013788671	bzip2e	1	200	54	0.900000	0.109000	0.099000		614409	50696	63202	4683	131
1357002806561776031	bzip2e	1	200	54	0.900000	0.109000	0.099000		709795	12536	14595	748	36
1357002807093723401	bzip2e	1	200	54	0.900000	0.109000	0.099000		856353	52677	65152	4933	146
1357002807638760320	bzip2e	1	200	54	0.900000	0.108000	0.099000		579673	13042	16532	906	37
1357002808181498544	bzip2e	1	200	54	0.900000	0.109000	0.099000		1017823	50379	63213	4883	136
1357002808748757167	bzip2e	1	200	54	0.900000	0.109000	0.099000		1489667	69775	87885	6976	214
1357002809292215637	bzip2e	1	200	54	0.900000	0.109000	0.099000		160639	13014	15199	842	37
1357002809843771143	bzip2e	1	200	54	0.900000	0.109000	0.099000		1163992	49924	60267	5973	163
1357002810380978732	bzip2e	1	200	54	0.900000	0.109000	0.099000		583977	13041	15267	849	36
1357002810918738693	bzip2e	1	200	54	0.900000	0.109000	0.099000		929242	51825	63116	6377	142
1357002811448791866	bzip2e	1	200	54	0.900000	0.109000	0.099000		624135	15437	18666	1007	38
1357002811993744702	bzip2e	1	200	54	0.900000	0.109000	0.099000		3649666	651823	836132	53999	1734
1357002812524783577	bzip2e	1	200	54	0.900000	0.108000	0.099000		840841	15486	19264	1051	36
1357002813078828944	bzip2e	1	200	54	0.900000	0.109000	0.099000		561057	70078	91238	6983	211
1357002813623687780	bzip2e	1	200	54	0.900000	0.109000	0.099000		1095172	12889	16062	889	36
1357002814163662854	bzip2e	1	200	54	0.900000	0.109000	0.099000		437865	50519	62886	4994	141
